display_name,works_count,author_id,works_api_url,h_index,country_code
Roman Senninger,96,https://openalex.org/A5067897386,https://api.openalex.org/works?filter=author.id:A5067897386,12,DK
Seong‐Jin Kim,465,https://openalex.org/A5100321802,https://api.openalex.org/works?filter=author.id:A5100321802,52,KR
Bao Tran Truong,18,https://openalex.org/A5090414289,https://api.openalex.org/works?filter=author.id:A5090414289,7,
Ozgur Can Seckin,10,https://openalex.org/A5056041083,https://api.openalex.org/works?filter=author.id:A5056041083,3,US
Saumya Bhadani,6,https://openalex.org/A5089504371,https://api.openalex.org/works?filter=author.id:A5089504371,5,US
Peter Steiglechner,17,https://openalex.org/A5075208096,https://api.openalex.org/works?filter=author.id:A5075208096,3,DE
Paul E. Smaldino,202,https://openalex.org/A5020901777,https://api.openalex.org/works?filter=author.id:A5020901777,32,US
Agostino Merico,93,https://openalex.org/A5067493080,https://api.openalex.org/works?filter=author.id:A5067493080,34,DE
Cathy DiGennaro,1,https://openalex.org/A5120298484,https://api.openalex.org/works?filter=author.id:A5120298484,0,US
Vicky Chuqiao Yang,45,https://openalex.org/A5049240073,https://api.openalex.org/works?filter=author.id:A5049240073,8,JP
Antoine Vendeville,21,https://openalex.org/A5015651100,https://api.openalex.org/works?filter=author.id:A5015651100,4,FR
Jimena Royo-Letelier,10,https://openalex.org/A5073972555,https://api.openalex.org/works?filter=author.id:A5073972555,6,
Duncan Cassells,5,https://openalex.org/A5093587867,https://api.openalex.org/works?filter=author.id:A5093587867,1,FR
Jean‐Philippe Cointet,161,https://openalex.org/A5013145810,https://api.openalex.org/works?filter=author.id:A5013145810,20,FR
Maxime Crépel,154,https://openalex.org/A5038676026,https://api.openalex.org/works?filter=author.id:A5038676026,22,FR
Tim Faverjon,5,https://openalex.org/A5093329780,https://api.openalex.org/works?filter=author.id:A5093329780,0,FR
Théophile Lenoir,2,https://openalex.org/A5118182968,https://api.openalex.org/works?filter=author.id:A5118182968,1,IT
Guillaume Plique,36,https://openalex.org/A5090616863,https://api.openalex.org/works?filter=author.id:A5090616863,5,
Mathieu Jacomy,92,https://openalex.org/A5072544873,https://api.openalex.org/works?filter=author.id:A5072544873,15,
Shunichi Yamashita,1064,https://openalex.org/A5088043523,https://api.openalex.org/works?filter=author.id:A5088043523,79,JP
Amal Labbouz,1,https://openalex.org/A5052432924,https://api.openalex.org/works?filter=author.id:A5052432924,0,DE
David Borukhson,6,https://openalex.org/A5081392022,https://api.openalex.org/works?filter=author.id:A5081392022,2,
Jonas Fegert,35,https://openalex.org/A5001365039,https://api.openalex.org/works?filter=author.id:A5001365039,5,DE
Christof Weinhardt,658,https://openalex.org/A5021007726,https://api.openalex.org/works?filter=author.id:A5021007726,46,DE
Cristian Jara-Figueroa,41,https://openalex.org/A5038895553,https://api.openalex.org/works?filter=author.id:A5038895553,9,
Nikolaos Nakis,18,https://openalex.org/A5018195808,https://api.openalex.org/works?filter=author.id:A5018195808,3,
Chrysoula Kosma,9,https://openalex.org/A5013281995,https://api.openalex.org/works?filter=author.id:A5013281995,2,FR
Giannis Nikolentzos,73,https://openalex.org/A5011742954,https://api.openalex.org/works?filter=author.id:A5011742954,15,
Michalis Vazirgiannis,362,https://openalex.org/A5057695979,https://api.openalex.org/works?filter=author.id:A5057695979,46,FR
Iakovos Evdaimon,9,https://openalex.org/A5056878670,https://api.openalex.org/works?filter=author.id:A5056878670,2,FR
Shouji Fujimoto,61,https://openalex.org/A5078049762,https://api.openalex.org/works?filter=author.id:A5078049762,10,JP
Atushi Ishikawa,103,https://openalex.org/A5001097474,https://api.openalex.org/works?filter=author.id:A5001097474,12,
Takayuki Mizuno,227,https://openalex.org/A5010318820,https://api.openalex.org/works?filter=author.id:A5010318820,31,JP
Andrew Renninger,20,https://openalex.org/A5012236452,https://api.openalex.org/works?filter=author.id:A5012236452,3,GB
Cesar Marín-Flores,2,https://openalex.org/A5118958020,https://api.openalex.org/works?filter=author.id:A5118958020,0,
Leo Ferres,92,https://openalex.org/A5029805143,https://api.openalex.org/works?filter=author.id:A5029805143,17,CL
Henrikki Tenkanen,81,https://openalex.org/A5047335001,https://api.openalex.org/works?filter=author.id:A5047335001,21,
Minjin Lee,26,https://openalex.org/A5101976280,https://api.openalex.org/works?filter=author.id:A5101976280,9,KR
Hyoji Choi,21,https://openalex.org/A5101468041,https://api.openalex.org/works?filter=author.id:A5101468041,11,KR
Taesung Hwang,25,https://openalex.org/A5000072903,https://api.openalex.org/works?filter=author.id:A5000072903,8,KR
Youngjung Geum,88,https://openalex.org/A5084941645,https://api.openalex.org/works?filter=author.id:A5084941645,28,KR
Luca Maria Aiello,221,https://openalex.org/A5034406723,https://api.openalex.org/works?filter=author.id:A5034406723,36,IT
Anastassia Vybornova,23,https://openalex.org/A5077871284,https://api.openalex.org/works?filter=author.id:A5077871284,5,DK
Sándor Juhász,90,https://openalex.org/A5013535058,https://api.openalex.org/works?filter=author.id:A5013535058,12,HU
Michael Szell,81,https://openalex.org/A5054586972,https://api.openalex.org/works?filter=author.id:A5054586972,25,IT
Eszter Bokányi,37,https://openalex.org/A5072156055,https://api.openalex.org/works?filter=author.id:A5072156055,9,NL
Louis Boucherie,5,https://openalex.org/A5070569889,https://api.openalex.org/works?filter=author.id:A5070569889,3,DK
Benjamin F. Maier,51,https://openalex.org/A5042318907,https://api.openalex.org/works?filter=author.id:A5042318907,13,DK
Sune Lehmann,207,https://openalex.org/A5015080044,https://api.openalex.org/works?filter=author.id:A5015080044,44,DK
Federico Delussu,5,https://openalex.org/A5068009402,https://api.openalex.org/works?filter=author.id:A5068009402,4,IT
Francisco Barreras,19,https://openalex.org/A5039966234,https://api.openalex.org/works?filter=author.id:A5039966234,4,US
Hong-Yuan Mark Liao,195,https://openalex.org/A5108538229,https://api.openalex.org/works?filter=author.id:A5108538229,35,TW
Ziyu Chen,184,https://openalex.org/A5100373619,https://api.openalex.org/works?filter=author.id:A5100373619,26,CN
Zsófia Zádor,2,https://openalex.org/A5082055744,https://api.openalex.org/works?filter=author.id:A5082055744,2,GB
Balázs Lengyel,173,https://openalex.org/A5005839111,https://api.openalex.org/works?filter=author.id:A5005839111,22,HU
Riccardo Di Clemente,53,https://openalex.org/A5091533231,https://api.openalex.org/works?filter=author.id:A5091533231,12,IT
Joshua E. Rosen,53,https://openalex.org/A5055877209,https://api.openalex.org/works?filter=author.id:A5055877209,19,US
Brennan Klein,70,https://openalex.org/A5034550396,https://api.openalex.org/works?filter=author.id:A5034550396,16,US
Erik Weis,55,https://openalex.org/A5037695522,https://api.openalex.org/works?filter=author.id:A5037695522,11,
Hamish Gibbs,74,https://openalex.org/A5074268181,https://api.openalex.org/works?filter=author.id:A5074268181,31,GB
John C. Cheville,948,https://openalex.org/A5082725102,https://api.openalex.org/works?filter=author.id:A5082725102,119,US
Takahiro Yabe,93,https://openalex.org/A5075756309,https://api.openalex.org/works?filter=author.id:A5075756309,21,US
Esteban Moro,179,https://openalex.org/A5088539840,https://api.openalex.org/works?filter=author.id:A5088539840,38,US
Silvia de Sojo,2,https://openalex.org/A5119991515,https://api.openalex.org/works?filter=author.id:A5119991515,0,
Donghak Lee,7,https://openalex.org/A5031842660,https://api.openalex.org/works?filter=author.id:A5031842660,5,KR
Xiaoli Zhu,117,https://openalex.org/A5101438520,https://api.openalex.org/works?filter=author.id:A5101438520,16,CN
Vaidehi Raipat,5,https://openalex.org/A5032184603,https://api.openalex.org/works?filter=author.id:A5032184603,1,
Timur Naushirvanov,6,https://openalex.org/A5079790816,https://api.openalex.org/works?filter=author.id:A5079790816,2,AT
Erick Elejalde,28,https://openalex.org/A5091661935,https://api.openalex.org/works?filter=author.id:A5091661935,9,
Kyriaki Kalimeri,97,https://openalex.org/A5039448366,https://api.openalex.org/works?filter=author.id:A5039448366,20,IT
Elisa Omodei,59,https://openalex.org/A5002901620,https://api.openalex.org/works?filter=author.id:A5002901620,10,AT
Márton Karsai,207,https://openalex.org/A5079596102,https://api.openalex.org/works?filter=author.id:A5079596102,30,HU
Ciro Beneduce,5,https://openalex.org/A5099035918,https://api.openalex.org/works?filter=author.id:A5099035918,1,IT
Massimiliano Di Luca,168,https://openalex.org/A5034468528,https://api.openalex.org/works?filter=author.id:A5034468528,28,GB
Bruno Lepri,353,https://openalex.org/A5048877432,https://api.openalex.org/works?filter=author.id:A5048877432,46,IT
Bokyung Kim,102,https://openalex.org/A5100638464,https://api.openalex.org/works?filter=author.id:A5100638464,28,US
Bogang Jun,46,https://openalex.org/A5007458424,https://api.openalex.org/works?filter=author.id:A5007458424,10,KR
Jae-Hyuk Park,121,https://openalex.org/A5103005408,https://api.openalex.org/works?filter=author.id:A5103005408,28,GB
Paola Battilani,307,https://openalex.org/A5054943286,https://api.openalex.org/works?filter=author.id:A5054943286,52,IT
Luca Gallo,56,https://openalex.org/A5025764181,https://api.openalex.org/works?filter=author.id:A5025764181,13,HU
Stephan Bachmann,109,https://openalex.org/A5110209372,https://api.openalex.org/works?filter=author.id:A5110209372,28,CH
Federico Battiston,130,https://openalex.org/A5088448789,https://api.openalex.org/works?filter=author.id:A5088448789,29,
Diego Fregolent Mendes de Oliveira,2,https://openalex.org/A5124304715,https://api.openalex.org/works?filter=author.id:A5124304715,0,US
Qian Huang,190,https://openalex.org/A5060120779,https://api.openalex.org/works?filter=author.id:A5060120779,50,US
Xihong Lu,497,https://openalex.org/A5006932859,https://api.openalex.org/works?filter=author.id:A5006932859,119,CN
Zheng Xiang,210,https://openalex.org/A5084195072,https://api.openalex.org/works?filter=author.id:A5084195072,44,CN
Chaoqun Ni,86,https://openalex.org/A5022747234,https://api.openalex.org/works?filter=author.id:A5022747234,19,CN
Sandro Sousa,23,https://openalex.org/A5080530108,https://api.openalex.org/works?filter=author.id:A5080530108,5,
Roberta Sinatra,84,https://openalex.org/A5056242621,https://api.openalex.org/works?filter=author.id:A5056242621,30,DK
Chunliang Lei,60,https://openalex.org/A5110843713,https://api.openalex.org/works?filter=author.id:A5110843713,21,CN
N. Sahakyan,231,https://openalex.org/A5039190362,https://api.openalex.org/works?filter=author.id:A5039190362,29,AM
Zack Zimbalist,14,https://openalex.org/A5065953496,https://api.openalex.org/works?filter=author.id:A5065953496,6,AT
Peng Zhou,37,https://openalex.org/A5085824347,https://api.openalex.org/works?filter=author.id:A5085824347,7,CN
Rebekah Baglini,40,https://openalex.org/A5064988559,https://api.openalex.org/works?filter=author.id:A5064988559,7,DK
Ai‐Jun Wang,724,https://openalex.org/A5100675358,https://api.openalex.org/works?filter=author.id:A5100675358,81,US
Filipi N. Silva,90,https://openalex.org/A5025683130,https://api.openalex.org/works?filter=author.id:A5025683130,17,US
Charlotte Ren,33,https://openalex.org/A5030206116,https://api.openalex.org/works?filter=author.id:A5030206116,8,US
Calvin Isch,23,https://openalex.org/A5045607021,https://api.openalex.org/works?filter=author.id:A5045607021,5,US
Neil Fasching,11,https://openalex.org/A5062168541,https://api.openalex.org/works?filter=author.id:A5062168541,5,
Binglu Wang,100,https://openalex.org/A5043220498,https://api.openalex.org/works?filter=author.id:A5043220498,20,CN
Weixin Liang,30,https://openalex.org/A5101011426,https://api.openalex.org/works?filter=author.id:A5101011426,12,CN
Jianxin Xue,226,https://openalex.org/A5010431622,https://api.openalex.org/works?filter=author.id:A5010431622,35,CN
Yuhui Zhang,553,https://openalex.org/A5100624915,https://api.openalex.org/works?filter=author.id:A5100624915,52,HK
Hancheng Cao,60,https://openalex.org/A5023364449,https://api.openalex.org/works?filter=author.id:A5023364449,18,CN
Dashun Wang,162,https://openalex.org/A5002041772,https://api.openalex.org/works?filter=author.id:A5002041772,35,US
Denitsa Saynova,9,https://openalex.org/A5066295934,https://api.openalex.org/works?filter=author.id:A5066295934,2,
Kajsa Hansson,12,https://openalex.org/A5000581052,https://api.openalex.org/works?filter=author.id:A5000581052,2,SE
Bastiaan Bruinsma,25,https://openalex.org/A5101490440,https://api.openalex.org/works?filter=author.id:A5101490440,8,US
Nils Gustafsson,176,https://openalex.org/A5091010256,https://api.openalex.org/works?filter=author.id:A5091010256,28,SE
Moa Johansson,111,https://openalex.org/A5060248370,https://api.openalex.org/works?filter=author.id:A5060248370,15,SE
Lluís Danús,5,https://openalex.org/A5002382294,https://api.openalex.org/works?filter=author.id:A5002382294,3,ES
Guy Grossman,201,https://openalex.org/A5076536404,https://api.openalex.org/works?filter=author.id:A5076536404,32,
Sandra González‐Bailón,116,https://openalex.org/A5064437896,https://api.openalex.org/works?filter=author.id:A5064437896,31,US
Ian Van Buskirk,4,https://openalex.org/A5017420997,https://api.openalex.org/works?filter=author.id:A5017420997,2,US
Ekaterina Landgren,10,https://openalex.org/A5015866712,https://api.openalex.org/works?filter=author.id:A5015866712,1,US
Marilena Hohmann,3,https://openalex.org/A5012745533,https://api.openalex.org/works?filter=author.id:A5012745533,2,DK
Johan Ugander,92,https://openalex.org/A5072263832,https://api.openalex.org/works?filter=author.id:A5072263832,22,US
Daniel B. Larremore,124,https://openalex.org/A5027079032,https://api.openalex.org/works?filter=author.id:A5027079032,33,US
Aaron Clauset,267,https://openalex.org/A5014647140,https://api.openalex.org/works?filter=author.id:A5014647140,47,US
Zihan Yan,188,https://openalex.org/A5007130586,https://api.openalex.org/works?filter=author.id:A5007130586,24,US
Ruiyao Liu,38,https://openalex.org/A5042045761,https://api.openalex.org/works?filter=author.id:A5042045761,11,CN
Jar‐Der Luo,59,https://openalex.org/A5071165327,https://api.openalex.org/works?filter=author.id:A5071165327,16,CN
Xiaoming Fu,119,https://openalex.org/A5060631280,https://api.openalex.org/works?filter=author.id:A5060631280,38,CN
Maximilian Noichl,8,https://openalex.org/A5033220137,https://api.openalex.org/works?filter=author.id:A5033220137,2,NL
Jaakko Kuorikoski,75,https://openalex.org/A5043181761,https://api.openalex.org/works?filter=author.id:A5043181761,19,FI
Zeyuan Chen,75,https://openalex.org/A5101631516,https://api.openalex.org/works?filter=author.id:A5101631516,16,CN
Po‐Ren Hsueh,1280,https://openalex.org/A5019686478,https://api.openalex.org/works?filter=author.id:A5019686478,106,TW
Yifang Ma,95,https://openalex.org/A5087257186,https://api.openalex.org/works?filter=author.id:A5087257186,17,CN
Anthony J. Olejniczak,91,https://openalex.org/A5070489486,https://api.openalex.org/works?filter=author.id:A5070489486,32,
Wenrui Huang,232,https://openalex.org/A5102800569,https://api.openalex.org/works?filter=author.id:A5102800569,39,CN
Lingxin Hao,110,https://openalex.org/A5072392110,https://api.openalex.org/works?filter=author.id:A5072392110,31,US
